"archetype","read_month","read_type_of_day","read_hh","n_puprn","elec_imp_mean","elec_imp_50th","elec_imp_75th","elec_imp_25th","elec_imp_90th","elec_imp_10th","month","n_days","mean.year","p50th.year","p10th.year","p25th.year","p75th.year","p90th.year","kwh.mean","kwh.50th","kwh.10th","kwh.25th","kwh.75th","kwh.90th","persona"
"D","apr","weekend",46,80,"0.0000589","0.0000517","0.0000669","0.0000393","0.0000791","0.0000338",4,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.126240402395,0.110808638435,0.07244355859,0.084231711615,0.143386806795,0.169535073505,"P1"
"D","apr","weekend",47,80,"0.0000517","0.0000446","0.0000597","0.000035","0.0000735","0.0000254",4,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.110808638435,0.09559120453,0.05443983397,0.07501551925,0.127955042835,0.157532590425,"P1"
"D","apr","weekend",48,80,"0.0000514","0.0000416","0.0000577","0.0000333","0.0000778","0.0000242",4,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.11016564827,0.08916130288,0.05186787331,0.071371908315,0.123668441735,0.16674878279,"P1"
"D","aug","weekday",1,80,"0.0000391","0.000038","0.0000541","0.0000244","0.0000622","0.0000174",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.083803051505,0.0814454209,0.03729342957,0.05229653342,0.115952559755,0.13331329421,"P1"
"D","aug","weekday",2,80,"0.0000359","0.0000319","0.0000483","0.0000259","0.0000574","0.0000162",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.076944489745,0.068371287545,0.03472146891,0.055511484245,0.103521416565,0.12302545157,"P1"
"D","aug","weekday",3,80,"0.0000339","0.0000324","0.0000406","0.0000226","0.0000506","0.0000172",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.072657888645,0.06944293782,0.03686476946,0.04843859243,0.08701800233,0.10845100783,"P1"
"D","aug","weekday",4,80,"0.0000323","0.0000295","0.0000431","0.0000216","0.0000476","0.0000148",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.069228607765,0.063227366225,0.03172084814,0.04629529188,0.092376253705,0.10202110618,"P1"
"D","aug","weekday",5,80,"0.0000302","0.0000277","0.0000392","0.0000195","0.0000438","0.0000167",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06472767661,0.059369425235,0.035793119185,0.041794360725,0.08401738156,0.09387656409,"P1"
"D","aug","weekday",6,80,"0.0000294","0.0000286","0.0000378","0.0000198","0.0000433","0.0000159",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06301303617,0.06129839573,0.034078478745,0.04243735089,0.08101676079,0.092804913815,"P1"
"D","aug","weekday",7,80,"0.0000289","0.0000275","0.0000352","0.0000228","0.0000427","0.0000158",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.061941385895,0.058940765125,0.03386414869,0.04886725254,0.07544417936,0.091518933485,"P1"
"D","aug","weekday",8,80,"0.0000292","0.0000276","0.0000371","0.0000209","0.0000429","0.0000155",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06258437606,0.05915509518,0.033221158525,0.044794981495,0.079516450405,0.091947593595,"P1"
"D","aug","weekday",9,80,"0.0000291","0.0000268","0.0000359","0.0000202","0.0000423","0.0000147",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.062370046005,0.05744045474,0.031506518085,0.04329467111,0.076944489745,0.090661613265,"P1"
"D","aug","weekday",10,80,"0.0000307","0.0000284","0.0000368","0.0000216","0.000042","0.0000151",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.065799326885,0.06086973562,0.032363838305,0.04629529188,0.07887346024,0.0900186231,"P1"
"D","aug","weekday",11,80,"0.0000304","0.0000294","0.0000375","0.0000199","0.0000466","0.0000163",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06515633672,0.06301303617,0.034935798965,0.042651680945,0.080373770625,0.09987780563,"P1"
"D","aug","weekday",12,80,"0.0000336","0.0000304","0.0000408","0.0000227","0.0000466","0.0000168",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.07201489848,0.06515633672,0.03600744924,0.048652922485,0.08744666244,0.09987780563,"P1"
"D","aug","weekday",13,80,"0.0000367","0.0000349","0.0000425","0.0000241","0.0000491","0.00002",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.078659130185,0.074801189195,0.042866011,0.051653543255,0.091090273375,0.105236057005,"P1"
"D","aug","weekday",14,80,"0.00004","0.000037","0.0000437","0.0000267","0.0000616","0.0000194",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.085732022,0.07930212035,0.04158003067,0.057226124685,0.093662234035,0.13202731388,"P1"
"D","aug","weekday",15,80,"0.0000437","0.0000375","0.0000557","0.0000288","0.0000744","0.0000222",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.093662234035,0.080373770625,0.04758127221,0.06172705584,0.119381840635,0.15946156092,"P1"
"D","aug","weekday",16,80,"0.0000478","0.0000403","0.0000647","0.000034","0.0000745","0.0000223",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.10244976629,0.086375012165,0.047795602265,0.0728722187,0.138671545585,0.159675890975,"P1"
"D","aug","weekday",17,80,"0.0000506","0.0000444","0.0000601","0.0000334","0.0000708","0.0000268",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.10845100783,0.09516254442,0.05744045474,0.07158623837,0.128812363055,0.15174567894,"P1"
"D","aug","weekday",18,80,"0.0000529","0.0000451","0.0000622","0.0000388","0.0000805","0.0000261",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.113380599095,0.096662854805,0.055940144355,0.08316006134,0.13331329421,0.172535694275,"P1"
"D","aug","weekday",19,80,"0.0000558","0.0000494","0.0000619","0.0000361","0.000083","0.0000283",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.11959617069,0.10587904717,0.060655405565,0.077373149855,0.132670304045,0.17789394565,"P1"
"D","aug","weekday",20,80,"0.0000554","0.0000516","0.0000626","0.0000376","0.0000774","0.0000296",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.11873885047,0.11059430838,0.06344169628,0.08058810068,0.13417061443,0.16589146257,"P1"
"D","aug","weekday",21,80,"0.0000548","0.0000496","0.0000645","0.0000375","0.0000826","0.0000317",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.11745287014,0.10630770728,0.067942627435,0.080373770625,0.138242885475,0.17703662543,"P1"
"D","aug","weekday",22,80,"0.0000598","0.0000535","0.0000693","0.0000379","0.0000871","0.0000288",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.12816937289,0.114666579425,0.06172705584,0.081231090845,0.148530728115,0.186681477905,"P1"
"D","aug","weekday",23,80,"0.0000596","0.0000524","0.0000657","0.0000439","0.0000885","0.0000315",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.12774071278,0.11230894882,0.067513967325,0.094090894145,0.140814846135,0.189682098675,"P1"
"D","aug","weekday",24,80,"0.0000573","0.0000552","0.000063","0.0000427","0.000081","0.0000324",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.122811121515,0.11831019036,0.06944293782,0.091518933485,0.13502793465,0.17360734455,"P1"
"D","aug","weekday",25,80,"0.0000597","0.0000557","0.0000715","0.0000429","0.0000833","0.000034",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.127955042835,0.119381840635,0.0728722187,0.091947593595,0.153245989325,0.178536935815,"P1"
"D","aug","weekday",26,80,"0.0000609","0.0000556","0.0000711","0.0000465","0.0000856","0.0000295",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.130527003495,0.11916751058,0.063227366225,0.099663475575,0.152388669105,0.18346652708,"P1"
"D","aug","weekday",27,80,"0.0000559","0.0000526","0.0000658","0.000042","0.0000777","0.0000338",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.119810500745,0.11273760893,0.07244355859,0.0900186231,0.14102917619,0.166534452735,"P1"
"D","aug","weekday",28,80,"0.0000538","0.0000524","0.0000638","0.0000424","0.0000775","0.0000315",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.11530956959,0.11230894882,0.067513967325,0.09087594332,0.13674257509,0.166105792625,"P1"
"D","aug","weekday",29,80,"0.0000522","0.0000513","0.000066","0.0000379","0.0000767","0.0000319",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.11188028871,0.109951318215,0.068371287545,0.081231090845,0.1414578363,0.164391152185,"P1"
"D","aug","weekday",30,80,"0.0000555","0.0000544","0.000066","0.0000372","0.0000873","0.0000274",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.118953180525,0.11659554992,0.05872643507,0.07973078046,0.1414578363,0.187110138015,"P1"
"D","aug","weekday",31,80,"0.0000564","0.0000536","0.0000676","0.0000417","0.0000852","0.0000312",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.12088215102,0.11488090948,0.06687097716,0.089375632935,0.14488711718,0.18260920686,"P1"
"D","aug","weekday",32,80,"0.0000582","0.0000565","0.0000677","0.0000442","0.0000804","0.0000273",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.12474009201,0.121096481075,0.058512105015,0.09473388431,0.145101447235,0.17232136422,"P1"
"D","aug","weekday",33,80,"0.0000638","0.0000603","0.00007","0.0000485","0.0000989","0.0000299",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.13674257509,0.129241023165,0.064084686445,0.103950076675,0.1500310385,0.211972424395,"P1"
"D","aug","weekday",34,80,"0.0000704","0.0000625","0.0000808","0.0000513","0.000125512","0.0000358",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.15088835872,0.133956284375,0.07673015969,0.109951318215,0.17317868444,0.2690099386316,"P1"
"D","aug","weekday",35,80,"0.0000795","0.0000668","0.0000938","0.0000529","0.000145765","0.0000304",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.170392393725,0.14317247674,0.06515633672,0.113380599095,0.20104159159,0.31241820467075,"P1"
"D","aug","weekday",36,80,"0.0000775","0.000064","0.0000854","0.0000485","0.0001262","0.0000349",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.166105792625,0.1371712352,0.074801189195,0.103950076675,0.18303786697,0.27048452941,"P1"
"D","aug","weekday",37,80,"0.0000773","0.0000659","0.000099","0.0000476","0.000106046","0.0000371",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.165677132515,0.141243506245,0.079516450405,0.10202110618,0.21218675445,0.2272884501253,"P1"
"D","aug","weekday",38,80,"0.0000792","0.000064","0.000093","0.000049","0.00015218","0.0000373",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.16974940356,0.1371712352,0.079945110515,0.10502172695,0.19932695115,0.326167477699,"P1"
"D","aug","weekday",39,80,"0.0000764","0.0000649","0.0000817","0.0000504","0.000123369","0.0000403",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.16374816202,0.139100205695,0.086375012165,0.10802234772,0.175107654935,0.26441684555295,"P1"
"D","aug","weekday",40,80,"0.0000731","0.0000707","0.000095","0.0000502","0.000111917","0.0000434",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.156675270205,0.151531348885,0.09301924387,0.10759368761,0.20361355225,0.23987176765435,"P1"
"D","aug","weekday",41,80,"0.0000746","0.0000671","0.000094","0.000054","0.00011564","0.0000465",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.15989022103,0.143815466905,0.099663475575,0.1157382297,0.2014702517,0.247851275602,"P1"
"D","aug","weekday",42,80,"0.0000687","0.0000624","0.0000844","0.0000531","0.000109829","0.0000388",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.147244747785,0.13374195432,0.08316006134,0.113809259205,0.18089456642,0.23539655610595,"P1"
"D","aug","weekday",43,80,"0.0000646","0.00006","0.0000748","0.0000505","0.000094","0.0000365",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.13845721553,0.128598033,0.078230470075,0.108236677775,0.16031888114,0.2014702517,"P1"
"D","aug","weekday",44,80,"0.0000627","0.0000588","0.000074","0.000046","0.0000886","0.0000327",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.134384944485,0.12602607234,0.070085927985,0.0985918253,0.1586042407,0.18989642873,"P1"
"D","aug","weekday",45,80,"0.0000597","0.0000586","0.0000673","0.0000416","0.0000885","0.000028",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.127955042835,0.12559741223,0.0600124154,0.08916130288,0.144244127015,0.189682098675,"P1"
"D","aug","weekday",46,80,"0.0000549","0.0000512","0.0000645","0.000035","0.0000849","0.0000218",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.117667200195,0.10973698816,0.04672395199,0.07501551925,0.138242885475,0.181966216695,"P1"
"D","aug","weekday",47,80,"0.0000489","0.0000454","0.0000614","0.0000305","0.0000761","0.0000191",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.104807396895,0.09730584497,0.040937040505,0.065370666775,0.13159865377,0.163105171855,"P1"
"D","aug","weekday",48,80,"0.0000435","0.0000376","0.0000575","0.0000282","0.0000677","0.0000166",8,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.093233573925,0.08058810068,0.03557878913,0.06044107551,0.123239781625,0.145101447235,"P1"
"D","aug","weekend",1,80,"0.0000408","0.0000396","0.0000598","0.0000263","0.0000682","0.0000193",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.08744666244,0.08487470178,0.041365700615,0.056368804465,0.12816937289,0.14617309751,"P1"
"D","aug","weekend",2,80,"0.0000381","0.0000345","0.0000526","0.0000231","0.0000584","0.0000166",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.081659750955,0.073943868975,0.03557878913,0.049510242705,0.11273760893,0.12516875212,"P1"
"D","aug","weekend",3,80,"0.0000354","0.0000342","0.0000472","0.0000242","0.0000529","0.0000189",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.07587283947,0.07330087881,0.040508380395,0.05186787331,0.10116378596,0.113380599095,"P1"
"D","aug","weekend",4,80,"0.0000335","0.0000308","0.0000432","0.000022","0.0000506","0.0000151",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.071800568425,0.06601365694,0.032363838305,0.0471526121,0.09259058376,0.10845100783,"P1"
"D","aug","weekend",5,80,"0.0000314","0.0000297","0.0000396","0.0000218","0.0000454","0.0000168",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06729963727,0.063656026335,0.03600744924,0.04672395199,0.08487470178,0.09730584497,"P1"
"D","aug","weekend",6,80,"0.0000311","0.0000297","0.0000383","0.0000211","0.0000494","0.0000127",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.066656647105,0.063656026335,0.027219916985,0.045223641605,0.082088411065,0.10587904717,"P1"
"D","aug","weekend",7,80,"0.0000307","0.0000281","0.0000375","0.0000204","0.0000515","0.000015",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.065799326885,0.060226745455,0.03214950825,0.04372333122,0.080373770625,0.110379978325,"P1"
"D","aug","weekend",8,80,"0.000029","0.0000287","0.0000377","0.000019","0.0000448","0.0000132",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06215571595,0.061512725785,0.02829156726,0.04072271045,0.080802430735,0.09601986464,"P1"
"D","aug","weekend",9,80,"0.0000293","0.0000279","0.000037","0.0000211","0.0000437","0.000012",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.062798706115,0.059798085345,0.0257196066,0.045223641605,0.07930212035,0.093662234035,"P1"
"D","aug","weekend",10,80,"0.0000299","0.0000289","0.0000368","0.0000218","0.0000428","0.0000158",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.064084686445,0.061941385895,0.03386414869,0.04672395199,0.07887346024,0.09173326354,"P1"
"D","aug","weekend",11,80,"0.0000283","0.0000269","0.0000364","0.0000192","0.0000405","0.0000156",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.060655405565,0.057654784795,0.03343548858,0.04115137056,0.07801614002,0.086803672275,"P1"
"D","aug","weekend",12,80,"0.0000309","0.0000283","0.0000396","0.0000218","0.0000427","0.0000175",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.066227986995,0.060655405565,0.037507759625,0.04672395199,0.08487470178,0.091518933485,"P1"
"D","aug","weekend",13,80,"0.0000336","0.0000325","0.0000419","0.0000226","0.0000461","0.000017",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.07201489848,0.069657267875,0.03643610935,0.04843859243,0.089804293045,0.098806155355,"P1"
"D","aug","weekend",14,80,"0.0000363","0.0000337","0.0000437","0.0000241","0.0000541","0.0000195",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.077801809965,0.072229228535,0.041794360725,0.051653543255,0.093662234035,0.115952559755,"P1"
"D","aug","weekend",15,80,"0.0000425","0.0000342","0.0000531","0.0000263","0.0000626","0.0000209",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.091090273375,0.07330087881,0.044794981495,0.056368804465,0.113809259205,0.13417061443,"P1"
"D","aug","weekend",16,80,"0.0000449","0.0000375","0.0000515","0.0000292","0.0000715","0.0000209",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.096234194695,0.080373770625,0.044794981495,0.06258437606,0.110379978325,0.153245989325,"P1"
"D","aug","weekend",17,80,"0.0000454","0.0000439","0.0000574","0.0000291","0.0000756","0.0000226",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.09730584497,0.094090894145,0.04843859243,0.062370046005,0.12302545157,0.16203352158,"P1"
"D","aug","weekend",18,80,"0.000052","0.0000412","0.0000593","0.0000314","0.0000767","0.0000198",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.1114516286,0.08830398266,0.04243735089,0.06729963727,0.127097722615,0.164391152185,"P1"
"D","aug","weekend",19,80,"0.0000538","0.0000488","0.0000602","0.0000327","0.0000893","0.0000215",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.11530956959,0.10459306684,0.046080961825,0.070085927985,0.12902669311,0.191396739115,"P1"
"D","aug","weekend",20,80,"0.0000582","0.0000494","0.0000673","0.0000381","0.0000897","0.0000217",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.12474009201,0.10587904717,0.046509621935,0.081659750955,0.144244127015,0.192254059335,"P1"
"D","aug","weekend",21,80,"0.0000635","0.0000534","0.0000833","0.0000391","0.000111364","0.0000315",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.136099584925,0.11445224937,0.067513967325,0.083803051505,0.178536935815,0.2386865224502,"P1"
"D","aug","weekend",22,80,"0.0000647","0.0000566","0.0000762","0.0000404","0.0000817","0.0000323",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.138671545585,0.12131081113,0.069228607765,0.08658934222,0.16331950191,0.175107654935,"P1"
"D","aug","weekend",23,80,"0.0000657","0.0000553","0.0000709","0.000042","0.0000993","0.0000347",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.140814846135,0.118524520415,0.074372529085,0.0900186231,0.151960008995,0.212829744615,"P1"
"D","aug","weekend",24,80,"0.0000661","0.0000519","0.0000778","0.000039","0.000107206","0.0000337",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.141672166355,0.111237298545,0.072229228535,0.08358872145,0.16674878279,0.2297746787633,"P1"
"D","aug","weekend",25,80,"0.0000657","0.0000588","0.0000777","0.000045","0.0001","0.0000363",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.140814846135,0.12602607234,0.077801809965,0.09644852475,0.166534452735,0.214330055,"P1"
"D","aug","weekend",26,80,"0.0000713","0.0000582","0.0000827","0.0000467","0.000122242","0.0000298",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.152817329215,0.12474009201,0.06387035639,0.100092135685,0.177250955485,0.2620013458331,"P1"
"D","aug","weekend",27,80,"0.0000676","0.0000602","0.0000885","0.0000451","0.00011701","0.0000338",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.14488711718,0.12902669311,0.07244355859,0.096662854805,0.189682098675,0.2507875973555,"P1"
"D","aug","weekend",28,80,"0.0000615","0.000053","0.0000743","0.0000432","0.0000923","0.0000343",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.131812983825,0.11359492915,0.073515208865,0.09259058376,0.159247230865,0.197826640765,"P1"
"D","aug","weekend",29,80,"0.0000587","0.0000543","0.0000698","0.0000419","0.0000782","0.0000311",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.125811742285,0.116381219865,0.066656647105,0.089804293045,0.14960237839,0.16760610301,"P1"
"D","aug","weekend",30,80,"0.0000646","0.0000566","0.0000681","0.000042","0.000108723","0.0000349",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.13845721553,0.12131081113,0.074801189195,0.0900186231,0.145958767455,0.23302606569765,"P1"
"D","aug","weekend",31,80,"0.0000649","0.0000565","0.000078","0.0000441","0.0000964","0.0000335",8,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.139100205695,0.121096481075,0.071800568425,0.094519554255,0.1671774429,0.20661417302,"P1"
