"","archetype","window","month","weekend","ex.kwh.mean","ex.kwh.50th","ex.kwh.10th","ex.kwh.25th","ex.kwh.75th","ex.kwh.90th","im.kwh.mean","im.kwh.50th","im.kwh.10th","im.kwh.25th","im.kwh.75th","im.kwh.90th","mean.Q_heat_elec_in","p10.Q_heat_elec_in","p25.Q_heat_elec_in","p50.Q_heat_elec_in","p75.Q_heat_elec_in","p90.Q_heat_elec_in"
"7722","HP_VX",23.5,6,1,0.000991467012810074,0,0,0,0,0.000113907373591998,0.314426515027178,0.200992006555144,0.0590758800894293,0.102196663905616,0.400183468079507,0.680580570349074,0.0359037420816976,0.00315624999998932,0.00487499999995578,0.010112499999844,0.0377812499998669,0.10281249999997
"7723","HP_VX",23.5,7,0,0.0010856486422923,0,0,0,0,0.000463031440853591,0.270550269911925,0.224966383021714,0.0841418550384391,0.125211734315787,0.312747008295846,0.480337710970822,0.0264395770214851,0.00295085365857907,0.00476945412314654,0.0104285714285739,0.0283096590909055,0.0668550615594819
"7724","HP_VX",23.5,7,1,0.000814009603651165,0,0,0,0,0.000133484790628666,0.261390335438372,0.203107423993826,0.0640859912822469,0.101937891975831,0.320032413387138,0.459869927861293,0.0258826625616921,0.00278947368420686,0.00461622807017061,0.00953947368422637,0.025916666666718,0.0695078947369333
"7725","HP_VX",23.5,8,0,0.0014312603221997,0,0,0,0,0.00209277692501002,0.289553168123537,0.2161752035514,0.0788580163102939,0.119038795670109,0.341338453296878,0.450864762289983,0.0314625677107366,0.00304390243903388,0.00504878048778947,0.0113157894737398,0.0337804878049583,0.0674926829268031
"7726","HP_VX",23.5,8,1,0.0012240288087401,0,0,0,0,0.000959169962260028,0.279177844282812,0.22383781159315,0.0773929030361672,0.129756478950347,0.324696800895703,0.459286748100285,0.0302279526346319,0.00265416666662725,0.00447499999996713,0.00930000000000951,0.0252041666666834,0.0839800000000049
"7727","HP_VX",23.5,9,0,0.000903618502575506,0,0,0,0,0.0002684897026929,0.313024780598809,0.262298566533681,0.0964917409493943,0.129743790199518,0.382889752805926,0.526171293491932,0.0447180939196693,0.000245454545454345,0.00499999999999836,0.0138863636363614,0.0495227272727261,0.119140909090912
"7728","HP_VX",23.5,9,1,0.000735810868757151,0,0,0,0,9.46628062470919e-05,0.288506834267462,0.221512056589626,0.07312567011696,0.123079213940063,0.358279714284066,0.531500245684528,0.0357931213632622,0,0.00425000000000253,0.00912499999992633,0.0243750000000062,0.103499999999968
"7729","HP_VX",3,1,0,0.00136308448569874,0,0,0,0,2.31796573317688e-05,0.814197471379599,0.529263889577406,0.127065683229226,0.259695752587027,1.15929301448222,1.65655371460512,0.277584098021319,0.0060857142857263,0.0564494047619471,0.198047619047646,0.418309523809566,0.663028571428541
"7730","HP_VX",3,1,1,0.00185748138973002,0,0,0,0,0,0.732315597646466,0.417990600412748,0.136696055209828,0.201532757763217,0.912601772716267,1.5498161152472,0.245707278118166,0.00549999999998818,0.0370000000000573,0.159899999999948,0.363099999999873,0.613699999999944
"7731","HP_VX",3,10,0,0.00213182507590154,0,0,0,0,0.000838216294189,0.602761880087417,0.351719346444483,0.112835717735817,0.182542572117847,0.78080209457272,1.35680519201025,0.138736488095237,0.00260952380951705,0.0120952380952268,0.0812619047619028,0.20835714285713,0.361580952380952
"7732","HP_VX",3,10,1,0.00330956560087525,0,0,0,0,1.51850414310806e-05,0.592528435125503,0.343865977914522,0.124045346445218,0.171268559005414,0.768375441129087,1.5869891901941,0.154312103174603,0.00198999999999842,0.0115749999999942,0.0847000000000022,0.218749999999995,0.371489999999981
"7733","HP_VX",3,11,0,0.00243864005387866,0,0,0,0,0.00011559842516642,0.697764467956388,0.435181293743531,0.134274468159217,0.227151663716948,0.937169263188489,1.48164436355754,0.219221479690988,0.00630454545453745,0.0346590909090679,0.155045454545471,0.322693181818172,0.509277272727295
"7734","HP_VX",3,11,1,0.00241371685288282,0,0,0,0,0.000101059705040334,0.760339841708033,0.487390893027945,0.10666086266351,0.204738797790705,0.997546415924903,1.89851641230495,0.218467872366342,0.00450000000010959,0.0230000000000246,0.157249999999905,0.325500000000006,0.488674999999995
"7735","HP_VX",3,12,0,0.00247222846499079,0,0,0,0,7.89340347981077e-05,0.778504147668546,0.493941683142055,0.143659945152072,0.240617813663671,1.26793017985064,1.67472699288607,0.251031483074886,0.00923775743707157,0.056728260869551,0.194449048913035,0.383695652173859,0.553269565217366
"7736","HP_VX",3,12,1,0.0018319970165112,0,0,0,0,0,0.8046694998608,0.486874849204771,0.105447230158203,0.21787195652091,1.35199010336303,1.88739899194658,0.26859381525338,0.00651249999996253,0.0485000000000095,0.202437499999831,0.405937499999875,0.623324999999774
"7737","HP_VX",3,2,0,0.00145815528153662,0,0,0,0,2.60186005622119e-05,0.76327772551461,0.471278057969462,0.133849545202946,0.235300731538113,1.15301556519979,1.82968190574966,0.25892567720793,0.00695499999998561,0.0551750000000133,0.177699999999902,0.387249999999997,0.610720000000012
"7738","HP_VX",3,2,1,0.00161582099090768,0,0,0,0,0,0.741629081462773,0.481003624222095,0.116263882677124,0.217871956520982,1.10909451836085,1.61308377853202,0.265236848200813,0.00549999999996374,0.0485000000000824,0.185812499999955,0.383343750000052,0.655137499999842
"7739","HP_VX",3,3,0,0.00116474579047895,0,0,0,0,1.13124350270487e-05,0.724560871258879,0.467239200826596,0.159736946169,0.234643327811333,1.02040065973436,1.57668303022244,0.214831935443599,0.00649565217389982,0.0400000000000131,0.154304347826076,0.312608695652295,0.499800000000026
"7740","HP_VX",3,3,1,0.0011232413968642,0,0,0,0,4.5818904255661e-06,0.70040045362798,0.386277156658474,0.107986240165076,0.191321390268402,1.02152670904421,1.72120656795105,0.19712378282302,0.00474999999995589,0.0235625000000823,0.130874999999974,0.298437500000176,0.477925000000004
"7741","HP_VX",3,4,0,0.00157565246232939,0,0,0,0,0.000333393346999599,0.664238745377399,0.396548766415901,0.135989908477347,0.208141316175487,0.820453724369559,1.49692173074034,0.206127929644679,0.00586923076922665,0.0366186046511465,0.132543589743641,0.287066483516439,0.470285714285796
"7742","HP_VX",3,4,1,0.000852569008627192,0,0,0,0,0.000582395088355751,0.66793149280099,0.385624572117611,0.112673940648188,0.165527820565223,1.10038390419226,1.50591165427363,0.23186591585353,0.00513619047618802,0.0354071428571034,0.140976190476311,0.339350000000034,0.555105882352874
"7743","HP_VX",3,5,0,0.00198562642352004,0,0,0,0,8.18122780308112e-05,0.514228211952158,0.265766847278019,0.11058832028307,0.134727503606922,0.792506061560701,1.14747928958821,0.121177735073498,0.0046636363636501,0.0110590909091224,0.0614451219512188,0.166733139534816,0.289225882352983
"7744","HP_VX",3,5,1,0.00253452701419543,0,0,0,0,0.000344365930813404,0.451213124156031,0.222287196141636,0.0885421338850518,0.125235378456673,0.706340945946876,1.07480365257703,0.104941568602191,0.00412500000003177,0.00801923076919303,0.0432368421052561,0.136573684210568,0.263329166666624
"7745","HP_VX",3,6,0,0.000874869315512172,0,0,0,0,4.57948897859147e-05,0.448760351851476,0.208049783925321,0.0776290036880734,0.124783495123979,0.51043019565019,1.08536458656196,0.084745067519256,0.00396564482025341,0.00595428118391893,0.0273863636363607,0.10393750000003,0.21394318181817
"7746","HP_VX",3,6,1,0.000730277140139088,0,0,0,0,0.000137083350206414,0.42082798478214,0.21340809282169,0.0524783885781241,0.111049683919484,0.405659433055464,1.21467237350095,0.0718679854739999,0.00365625000003611,0.00512500000006355,0.0123125000000499,0.0583124999999036,0.228223214285687
"7747","HP_VX",3,7,0,0.00140421956852221,0,0,0,0,0.000657663950401535,0.410705461860647,0.263681087003289,0.105742229575153,0.116349190475671,0.55686703097335,0.795632171015303,0.0665846613102473,0.00304367816089294,0.00504761904765127,0.0184950166111291,0.0928416389811703,0.183376744186038
"7748","HP_VX",3,7,1,0.00162017105558395,0,0,0,0,1.07680739297746e-05,0.411726049538884,0.18964164320127,0.0727995376117701,0.117247078799869,0.436306392464697,0.967483009489361,0.0573891627221441,0.00289999999997008,0.00487012987012913,0.0116666666666103,0.0470197368420574,0.166305263157927
"7749","HP_VX",3,8,0,0.00143980294493221,0,0,0,0,0.00165886382628523,0.465337181931231,0.237856750344002,0.100526541954437,0.163554176963357,0.561014242368298,1.26628662953766,0.0690605725474109,0.00320487804877749,0.00547368421051655,0.0227812500000019,0.0905365853657979,0.189016463414632
"7750","HP_VX",3,8,1,0.00203750169954141,0,0,0,0,0.00673547653496659,0.506957920720968,0.218405813663495,0.0943087543128951,0.145336763974569,0.622050086615556,1.33531903603301,0.0639023900123282,0.00290166666669507,0.00500000000010914,0.011933333333255,0.0626333333333028,0.184116666666733
"7751","HP_VX",3,9,0,0.000796577546772782,0,0,0,0,3.21399599774877e-05,0.463677860267088,0.280556332328171,0.113187364953327,0.156231070580849,0.463217580210326,1.21457697848261,0.0905218671702479,0.000272727272727271,0.00621590909090878,0.0326818181817107,0.118559090909066,0.257539393939384
"7752","HP_VX",3,9,1,0.00118280429272113,0,0,0,0,0,0.472038383593876,0.209657149067341,0.080653312629,0.148187896479622,0.486208781916491,1.10404191995416,0.0687718204488762,0,0.00462500000000199,0.0112500000000005,0.0694999999999907,0.2105
"7753","HP_VX",3.5,1,0,0.00102941148142163,0,0,0,0,0,0.759741455753584,0.481894142855864,0.139746810213263,0.240179216010135,1.1506447606454,1.48169586543438,0.298404507515704,0.00639999999998292,0.0552142857142955,0.222190476190484,0.485857142857115,0.697304761904793
"7754","HP_VX",3.5,1,1,0.00127075013966589,0,0,0,0,2.89095561802354e-05,0.704859459354831,0.394929275361067,0.112362372670277,0.21087195652093,0.853694498272253,1.5475332493053,0.258577796141031,0.00589999999999691,0.0415000000000305,0.169099999999867,0.370849999999973,0.614240000000051
"7755","HP_VX",3.5,10,0,0.00183596365878311,0,0,0,0,0.00132714257504192,0.553744971776436,0.349802621806801,0.12668229192485,0.164273059350521,0.727614677940675,1.2399147526938,0.123593971088436,0.00247619047618968,0.0121071428571408,0.0761190476190612,0.181892857142827,0.309680952380951
"7756","HP_VX",3.5,10,1,0.00187312087241042,0,0,0,0,0,0.536572828327931,0.333912957900853,0.11446694892974,0.16930549275293,0.657849259487016,1.09837283674592,0.142984662698411,0.00208999999999985,0.0112250000000898,0.0833500000000925,0.197049999999996,0.358540000000104
"7757","HP_VX",3.5,11,0,0.00256943937817939,0,0,0,0,2.16753267383975e-05,0.678959807769667,0.466096794464933,0.126391525189174,0.226564175292355,0.87904084641183,1.49332649367814,0.234828899559307,0.00809999999997384,0.043749999999955,0.161227272727313,0.35156818181817,0.558495454545433
"7758","HP_VX",3.5,11,1,0.00391151261547161,0,0,0,0,0.000129026813299174,0.740454481300945,0.458098150447356,0.105535485161723,0.206111910282077,0.89449700228851,1.7861754475095,0.239328565499425,0.00445000000004256,0.0297499999999973,0.178500000000156,0.339000000000027,0.568874999999997
"7759","HP_VX",3.5,12,0,0.00167215233636072,0,0,0,0,6.3772510152556e-05,0.735253015818811,0.470022659073881,0.128597314699203,0.250252619046699,0.986757106104789,1.65625023076073,0.268539180072331,0.0108434782608632,0.0647499999999987,0.199565217391301,0.406456521739134,0.580560869565233
"7760","HP_VX",3.5,12,1,0.00169991867713297,0,0,0,0,0,0.740731560371386,0.459425080399035,0.125966713940072,0.190059121462384,0.987327857474763,1.68456377595753,0.287997632147266,0.00713750000001171,0.0572499999999642,0.209937499999995,0.424765624999979,0.632618750000007
"7761","HP_VX",3.5,2,0,0.0013924235613109,0,0,0,0,8.87098722888226e-06,0.714340301388119,0.503429945478095,0.132758978950359,0.218570824015691,0.992919725624127,1.58521140149984,0.272360148181199,0.0074774999999795,0.0524249999999511,0.204474999999935,0.394542045454559,0.631900000000081
"7762","HP_VX",3.5,2,1,0.00136529448901017,0,0,0,0,0,0.701488247121094,0.518142445478022,0.118539637680461,0.196618013974511,1.03068008395147,1.66479666217595,0.285854842706314,0.0056249999998613,0.0562812500000512,0.219187499999862,0.435781249999963,0.69507499999994
"7763","HP_VX",3.5,3,0,0.000748045354424146,0,0,0,0,2.52866364245931e-05,0.68748863178338,0.418213599032593,0.133607588681193,0.220922757072984,1.03125060522777,1.46771741465393,0.23206625980496,0.00671304347823262,0.0461739130434837,0.173565217391293,0.349902173912997,0.566852173913053
"7764","HP_VX",3.5,3,1,0.00104270905071081,0,0,0,0,0.000299974084013372,0.650598495669345,0.382981917873198,0.12142845893661,0.191392048998456,1.01947194587623,1.46016700343927,0.216683673725325,0.00474999999999,0.0359999999999161,0.149624999999958,0.299624999999878,0.552500000000009
"7765","HP_VX",3.5,4,0,0.00179890473580789,0,0,0,0,0.000431097966719376,0.597150078519103,0.346935973933194,0.122646916918277,0.172671671868493,0.680296701861427,1.55831521275549,0.210014177899903,0.00543076923079706,0.0350233516483327,0.138850427350374,0.297999999999967,0.531120000000053
"7766","HP_VX",3.5,4,1,0.000758157523526444,0,0,0,0,0.000523825186200679,0.615716299937381,0.360503548653225,0.117614637680648,0.159990944788839,0.974637892464387,1.46680885922953,0.234494975577641,0.00470000000004802,0.0314833333332987,0.160483333333305,0.358516483516439,0.565250000000041
"7767","HP_VX",3.5,5,0,0.00154443439030167,0,0,0,0,0.000598757190161274,0.464052346360079,0.237522657825616,0.0949562555989665,0.124516177972984,0.607555685121268,1.00647821657399,0.112941592048499,0.00462454545448653,0.010526162790664,0.0568592375366557,0.149982558139408,0.306014950166143
"7768","HP_VX",3.5,5,1,0.00194829087586885,0,0,0,0,0.000527664224069998,0.417414555754742,0.224111434600004,0.106476329192009,0.137904011041464,0.595519141992153,0.92036006888121,0.106092769006802,0.00377777777774939,0.00778333333334445,0.044523391812764,0.131493749999973,0.287989705882273
"7769","HP_VX",3.5,6,0,0.000807108612489716,0,0,0,0,9.13188518050036e-05,0.385087982307391,0.225376085889004,0.0526456261978893,0.121591717798558,0.406201028658572,0.886588459846612,0.0689269968017111,0.00393102536997334,0.00598863636365753,0.024818181818224,0.0744470693779522,0.192674242424239
"7770","HP_VX",3.5,6,1,0.000963083162476881,0,0,0,0,7.68188930919492e-05,0.399129083064224,0.159107967735574,0.0765631701169606,0.108486240165166,0.351773800464335,1.18049579939479,0.0743650775447835,0.0034375000000006,0.00525000000004639,0.0117812499999345,0.0614218749999349,0.21465624999999
"7771","HP_VX",3.5,7,0,0.00116648278128757,0,0,0,0,9.75194419257594e-05,0.351921722403877,0.197625673567064,0.0981879820729987,0.117376948929734,0.384821994032531,0.768044624958213,0.0518913994239973,0.00301707317077873,0.00499999999999434,0.0142738095238036,0.0525303460010512,0.152917940199356
"7772","HP_VX",3.5,7,1,0.000908900965276961,0,0,0,0,1.07680739297746e-05,0.395326684397236,0.201447373360085,0.0738733361662227,0.119810331955341,0.272309182883663,0.944642348025558,0.0555073938537163,0.00289842105270269,0.00474493927130096,0.0111055555556445,0.0325000000001028,0.132581781376717
"7773","HP_VX",3.5,8,0,0.00145794522712555,0,0,0,0,0.000776103959850625,0.397494292809139,0.221998796119861,0.0956580749039982,0.13800424341365,0.4911431612192,0.848384036320515,0.0533734922587391,0.0031756097560782,0.00519512195122976,0.0155263157896211,0.0529268292683,0.151824390243911
"7774","HP_VX",3.5,8,1,0.00175027932299621,0,0,0,0,0.00259869088569982,0.425080266451832,0.202312839888583,0.092236332642647,0.136733743960506,0.388157734297838,1.0987066454611,0.0616026708704718,0.00297999999988697,0.00499999999980597,0.0114333333332828,0.0456500000000179,0.143513333333326
"7775","HP_VX",3.5,9,0,0.000623064970279942,0,0,0,0,0.000151688285754602,0.408694154655024,0.24419519216906,0.102916733232442,0.141193165235913,0.38672350479804,1.05798536134596,0.0774778841252638,0.000218181818181797,0.00623328877005346,0.0248181818181805,0.08669318181816,0.213620454545448
"7776","HP_VX",3.5,9,1,0.00122399397187351,0,0,0,0,1.35419489139142e-05,0.44353997736663,0.204893327811323,0.09194477639706,0.128706101448674,0.470825623186295,1.09308107431572,0.0617809642560297,0,0.00450000000001438,0.0102500000000028,0.0417500000000146,0.184499999999998
"7777","HP_VX",4,1,0,0.00126231156080278,0,0,0,0,0,0.723151338336865,0.485205699101552,0.136039028294812,0.239901805382217,0.97787161904504,1.49271439854681,0.312357132679825,0.0112952380952915,0.075369047619057,0.228190476190472,0.45846428571428,0.670857142857299
"7778","HP_VX",4,1,1,0.00110314641129373,0,0,0,0,0,0.653747924908599,0.415016209108627,0.0963917101444868,0.170304591441759,0.857409305725954,1.3474565507835,0.276828110555739,0.00606000000000677,0.0503999999999791,0.190800000000007,0.403600000000114,0.615560000000378
"7779","HP_VX",4,10,0,0.00137805431209862,0,0,0,0,0.000203635887012607,0.507790211190551,0.31460889233839,0.101344253967761,0.182060458246236,0.672620108348147,1.23274096942946,0.124955820578231,0.00240952380952138,0.0132261904761961,0.0807142857142902,0.179559523809527,0.298447619047616
"7780","HP_VX",4,10,1,0.00222973891903488,0,0,0,0,0,0.495464457555165,0.343468242924864,0.1068493064177,0.185085777776917,0.639930530708631,0.910061621101492,0.138439126984125,0.002,0.0119499999999974,0.0778500000000236,0.196874999999991,0.362059999999997
"7781","HP_VX",4,11,0,0.00308537637131995,0,0,0,0,6.3784494839381e-05,0.648163064689948,0.438855561890919,0.121664637680593,0.22682933709682,0.806096760879832,1.36679734446616,0.248660322800968,0.00874999999999288,0.0526181818181796,0.180227272727259,0.370031183932372,0.557409090909098
"7782","HP_VX",4,11,1,0.00407980398069649,0,0,0,0,3.79626035777014e-05,0.703015540186718,0.386807904070738,0.108511617666857,0.189765161489945,0.816523504483573,1.81454736550808,0.258884631976358,0.00420000000001722,0.0397500000000051,0.186249999999958,0.357874999999993,0.582525000000043
"7783","HP_VX",4,12,0,0.00224965077953286,0,0,0,0,0.000100242307757224,0.692645598601944,0.464358678397653,0.140823515527334,0.235226053829473,0.965685852267799,1.47730246134123,0.275399127934584,0.0150043478260942,0.0835978260869531,0.208956521739153,0.411576086956535,0.573130434782564
"7784","HP_VX",4,12,1,0.002034942250419,0,0,0,0,0,0.715736275439452,0.447117907866334,0.11052298516171,0.202266881469322,0.965967169597099,1.61514711199665,0.297952116021232,0.00943750000002979,0.0651562500000216,0.218062499999974,0.436343749999999,0.671562499999948
"7785","HP_VX",4,2,0,0.00148992174068486,0,0,0,0,0.000200749065070348,0.68537828227175,0.46812489164817,0.132039591441783,0.203022753967555,1.08960132149429,1.342675012129,0.29017705038965,0.012135000000003,0.0669874999999749,0.21917499999999,0.42886249999998,0.621215000000072
"7786","HP_VX",4,2,1,0.00131077213478706,0,0,0,0,0,0.667275584394022,0.472896661661885,0.113737938922874,0.195454381469303,1.04976093941738,1.46410981527553,0.297345723802342,0.0056625000000139,0.0583437500000032,0.215343749999945,0.452781250000044,0.658818750000022
"7787","HP_VX",4,3,0,0.00107787328895388,0,0,0,0,7.29525586404214e-05,0.616912821159202,0.409081403725615,0.135111890958637,0.231479576780429,0.838472855229309,1.2718747810731,0.245369894314942,0.011443478260837,0.0556553552492087,0.186478260869575,0.344874581939829,0.551382608695712
"7788","HP_VX",4,3,1,0.000910343298118505,0,0,0,0,0.000309688156738584,0.583109126885422,0.380075500344077,0.120619748101566,0.178688840233859,0.830984430811816,1.19776510868531,0.228772240068682,0.00501666666666552,0.0324374999999388,0.165000000000077,0.323406249999976,0.526949999999885
"7789","HP_VX",4,4,0,0.00162303517712325,0,0,0,0,0.000348907575977774,0.556598635051558,0.365228462386735,0.132593446301854,0.195672098794251,0.659428867813971,1.22121131387402,0.210864768248578,0.00569890109889352,0.0478076923077512,0.138323809523815,0.294338205980031,0.517070256410287
"7790","HP_VX",4,4,1,0.00113185823083455,0,0,0,0,0.000562092109440125,0.599035484610853,0.349997581820157,0.0980201538987072,0.142414637680591,0.948131203986135,1.42962840005793,0.242010154039813,0.00499999999992724,0.0294999999999906,0.156967320261417,0.368083333333384,0.615142857142707
"7791","HP_VX",4,5,0,0.00162950645526269,0,0,0,0,0.00102672339966089,0.42209491368617,0.235681540123171,0.0837902463764431,0.133282538646784,0.475012332994665,0.89773747749477,0.10593392818049,0.00475000000002307,0.0117648809524245,0.0544804310833509,0.147559883720925,0.280917073170704
"7792","HP_VX",4,5,1,0.00199588696783993,0,0,0,0,0.000443742880317922,0.381143236010449,0.217193593947807,0.0800363360934986,0.118137223124142,0.535522834366602,0.875841109919817,0.103695840566689,0.0042222222222386,0.00844871794870182,0.0478216374269066,0.149999999999982,0.287652631579046
"7793","HP_VX",4,6,0,0.000782661899957224,0,0,0,0,4.77577996455146e-05,0.32067524570923,0.226516617478123,0.0532015700104043,0.112629229373986,0.368404202050143,0.698020045232408,0.0663484665524504,0.00405681818180025,0.00670454545456649,0.0270340909090633,0.0812784090909031,0.197431818181748
"7794","HP_VX",4,6,1,0.000812122619257516,0,0,0,0,8.35625513845293e-05,0.363861997846625,0.161633722738999,0.0632959513453746,0.0928620163897368,0.335754316682537,0.996775525717169,0.0675954961227651,0.00361249999991458,0.00521874999955685,0.0121562499999186,0.065296874999957,0.212249999999869
"7795","HP_VX",4,7,0,0.00121481582702319,0,0,0,0,0.000374106760558102,0.322357759086902,0.234283156530267,0.0955139201521126,0.124475197621759,0.359180983531785,0.647495213944261,0.0475988073974416,0.00303145500419261,0.00510829493083936,0.0149061461793869,0.0543114617941652,0.131314013118661
"7796","HP_VX",4,7,1,0.00123843270305851,0,0,0,0,2.74357737791943e-05,0.355470606951358,0.201985062110758,0.0793218026220543,0.12687756866746,0.342692450944643,0.787064247585312,0.0489880189611578,0.00296999999993432,0.00482222222223988,0.0111055555554577,0.0399736842104629,0.134288596491238
"7797","HP_VX",4,8,0,0.00118977433720272,0,0,0,0,0.000664802812344705,0.361454655348241,0.218390038329264,0.0983546487396303,0.151617193892452,0.365996874108401,0.789262041204406,0.0485198023477207,0.00318373983741026,0.00536585365853171,0.0167567567567645,0.046609756097561,0.122199999999982
"7798","HP_VX",4,8,1,0.00159530735919986,0,0,0,0,0.00174626399559561,0.396775950803635,0.195296308487675,0.0862167563833432,0.156090538991655,0.353802855071009,1.00172034762864,0.058032037761835,0.00287500000004321,0.00499999999999545,0.0119444444444146,0.0489333333333888,0.155387499999983
"7799","HP_VX",4,9,0,0.000845669380143008,0,0,0,0,3.94891002796761e-06,0.376352586588058,0.23841035397349,0.105053851872245,0.153095847166598,0.360002896228072,0.790525902053009,0.0730961311030182,0.000204545454545466,0.00630681818181772,0.0276363636363702,0.0895454545454919,0.193976363636365
"7800","HP_VX",4,9,1,0.000632030786779563,0,0,0,0,1.08595025769109e-05,0.400906409524874,0.21048252656907,0.09248246514792,0.126017657694367,0.327270885436907,0.910876559382092,0.0600117414796339,0,0.00450000000000728,0.0110000000000099,0.0541250000000274,0.164000000000009
"7801","HP_VX",4.5,1,0,0.00263601569743503,0,0,0,0,0.0013593508446775,0.580717104516905,0.451010169081101,0.10133850448541,0.206819109730211,0.814771671495946,1.25728354243349,0.320475749100665,0.0136952380952304,0.0777738095238114,0.244000000000001,0.474952380952426,0.717933333333331
"7802","HP_VX",4.5,1,1,0.00205336260472286,0,0,0,0,0.000160982257142361,0.542802541197056,0.396677241545026,0.0717980276049326,0.172600816424455,0.720079567976438,1.10431623947345,0.284174252033396,0.00620000000001255,0.0634499999998751,0.212250000000046,0.422199999999998,0.652120000000186
"7803","HP_VX",4.5,10,0,0.00121777394269993,0,0,0,0,0.000715820550932365,0.413268504324365,0.27396684678995,0.0861274706690168,0.141714057280278,0.525280091095764,0.717413483780167,0.155177903911565,0.00278571428571676,0.0185833333333375,0.0852380952380901,0.212345238095244,0.363614285714287
"7804","HP_VX",4.5,10,1,0.00158710911056802,0,0,0,0,4.4977875078011e-05,0.396659365423308,0.272185777776916,0.0894055776393325,0.119812750172002,0.536623905450681,0.852426331950894,0.169217023809528,0.00230000000001247,0.0122750000000023,0.0990499999999958,0.254875000000041,0.414209999999994
"7805","HP_VX",4.5,11,0,0.00319526513799084,0,0,0,0,0.00404511083626314,0.5125387675541,0.358390693016223,0.1023097378752,0.179516517472245,0.663157033313048,0.972788134761704,0.24584514712754,0.00982727272727983,0.0547727272727251,0.177727272727263,0.367965909090908,0.553390909090904
"7806","HP_VX",4.5,11,1,0.00385885701682747,0,0,0,0,2.8047562072571e-05,0.540402870344748,0.359449221531212,0.0796764251204168,0.161341147687559,0.650274660454113,1.08003294202685,0.255965521139808,0.00440000000001675,0.0441250000000792,0.183624999999992,0.366375000000033,0.594500000000273
"7807","HP_VX",4.5,12,0,0.00203260372108699,0,0,0,0,0.000184427645574343,0.558685662014143,0.418644746720933,0.087770590061757,0.204777108349977,0.769830387851879,1.06662577915557,0.286615154078983,0.015182608695657,0.0811086956521769,0.226152173913053,0.413880434782559,0.575178260869533
"7808","HP_VX",4.5,12,1,0.00206963694414933,0,0,0,0,4.9485096475055e-05,0.542349585311334,0.407951109039887,0.0693076963420514,0.170601026397124,0.736833552966125,1.15744124706448,0.301465024926054,0.0117750000000314,0.0786562500000638,0.226750000000067,0.445406250000005,0.648250000000062
"7809","HP_VX",4.5,2,0,0.0014805405710239,0,0,0,0,0.000950072524630848,0.540213697826144,0.424475731538051,0.10065864389185,0.2089524939607,0.7274573992393,1.0758687356777,0.295565316184844,0.0119399999999496,0.07721875,0.244349999999951,0.42151249999996,0.652170000000019
"7810","HP_VX",4.5,2,1,0.0022308962978098,0,0,0,0,0.000224565526593127,0.554547657400947,0.422356582814741,0.066746140096386,0.197206101448675,0.796736530536712,1.18307195203348,0.301296255745887,0.00652500000006597,0.0730000000000147,0.225562499999981,0.461218750000072,0.693237500000015
"7811","HP_VX",4.5,3,0,0.00108468395696957,0,0,0,0,0.0002746857184984,0.495402689631376,0.392524472048751,0.109865164940853,0.189339487922009,0.643522109039332,0.95730120910768,0.257744261751256,0.0109304347826132,0.0613695652173291,0.198956521739151,0.360697826086972,0.56371304347816
"7812","HP_VX",4.5,3,1,0.00135197683150384,0,0,0,0,0.000620616436675692,0.477364761918814,0.355826109039783,0.0844529351271661,0.149487183919399,0.589792530364596,1.04466157073615,0.241857089042134,0.00487499999988614,0.0435624999999788,0.174624999999963,0.361812499999956,0.584399999999993
"7813","HP_VX",4.5,4,0,0.00138921822529883,0,0,0,0,0.000834493924524948,0.482914964344652,0.33589369804028,0.0820902641605263,0.181538345117966,0.604292181556365,1.02037079157826,0.245794225215392,0.0057384615384063,0.0476538461538262,0.15845641025648,0.352653846153885,0.591832857142844
"7814","HP_VX",4.5,4,1,0.000951416415065555,0,0,0,0,0.000698760489917046,0.531707774060101,0.36170086672256,0.0765126038642926,0.163277616976465,0.653095995513021,1.18284674225997,0.273079484896441,0.00499999999991265,0.0439107142855448,0.17350980392156,0.419201388888921,0.651610256410289
"7815","HP_VX",4.5,5,0,0.00141502245834909,0,0,0,0,0.00116647010208675,0.333229129053002,0.24745836261024,0.0577395391866299,0.126020319498794,0.413408369909095,0.65104473722681,0.133208913733082,0.00499227272726392,0.0131056818181936,0.0710964523281601,0.172523809523815,0.32628073170737
"7816","HP_VX",4.5,5,1,0.00149184621690067,0,0,0,0,0.00292233400825386,0.302200185803579,0.193785118701814,0.057037357233544,0.105988330572374,0.363931645715826,0.610710684209292,0.116159878006019,0.00434385964926399,0.00866666666671436,0.0502222222221943,0.153695344129566,0.351007017543912
"7817","HP_VX",4.5,6,0,0.000970087648502763,0,0,0,3.66551234045288e-06,0.000165485002520328,0.241142548251835,0.164846856838319,0.0579279659951122,0.111351390394091,0.271987461100799,0.485726178177952,0.0787605454921153,0.00415909090911222,0.00703977272725119,0.0288116028707385,0.0811079545454989,0.203977272727312
"7818","HP_VX",4.5,6,1,0.000847613499114027,0,0,0,0,0.000631437401550298,0.259667545367295,0.138093978950461,0.0564885353344199,0.0881478176325339,0.260680072807891,0.513040536747933,0.0757779925731747,0.00368749999996787,0.00534375000009391,0.0128125000000807,0.0681875000000112,0.201718749999993
